GEOID,B23022_001E,B23022_002E,B23022_003E,B23022_004E,B23022_005E,B23022_006E,B23022_007E,B23022_008E,B23022_009E,B23022_010E,B23022_011E,B23022_012E,B23022_013E,B23022_014E,B23022_015E,B23022_016E,B23022_017E,B23022_018E,B23022_019E,B23022_020E,B23022_021E,B23022_022E,B23022_023E,B23022_024E,B23022_025E,B23022_026E,B23022_027E,B23022_028E,B23022_029E,B23022_030E,B23022_031E,B23022_032E,B23022_033E,B23022_034E,B23022_035E,B23022_036E,B23022_037E,B23022_038E,B23022_039E,B23022_040E,B23022_041E,B23022_042E,B23022_043E,B23022_044E,B23022_045E,B23022_046E,B23022_047E,B23022_048E,B23022_049E
37051003317,2218.0,1056.0,829.0,788.0,683.0,0.0,16.0,71.0,0.0,18.0,40.0,29.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,227.0,1162.0,846.0,655.0,394.0,18.0,34.0,74.0,111.0,24.0,167.0,74.0,0.0,0.0,24.0,40.0,29.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,316.0
37051003318,2037.0,975.0,879.0,816.0,800.0,0.0,0.0,0.0,0.0,16.0,63.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1062.0,879.0,737.0,563.0,23.0,56.0,53.0,12.0,30.0,94.0,42.0,0.0,0.0,13.0,22.0,17.0,48.0,0.0,0.0,20.0,20.0,0.0,8.0,183.0
37051003401,1838.0,1063.0,1018.0,970.0,956.0,0.0,14.0,0.0,0.0,0.0,20.0,6.0,0.0,0.0,0.0,0.0,14.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,45.0,775.0,401.0,276.0,206.0,7.0,18.0,21.0,21.0,3.0,107.0,70.0,5.0,0.0,6.0,2.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,374.0
37051003403,2754.0,1854.0,1836.0,1754.0,1716.0,11.0,11.0,0.0,16.0,0.0,65.0,49.0,0.0,0.0,5.0,11.0,0.0,17.0,13.0,0.0,0.0,0.0,4.0,0.0,18.0,900.0,489.0,352.0,236.0,13.0,0.0,0.0,15.0,88.0,95.0,72.0,0.0,0.0,0.0,6.0,17.0,42.0,13.0,0.0,6.0,5.0,0.0,18.0,411.0
37051003404,2768.0,2590.0,2590.0,2582.0,2451.0,0.0,48.0,70.0,13.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,178.0,174.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37051003408,3337.0,1869.0,1846.0,1788.0,1732.0,36.0,6.0,9.0,5.0,0.0,50.0,31.0,0.0,0.0,0.0,0.0,19.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,23.0,1468.0,1020.0,703.0,561.0,0.0,33.0,18.0,71.0,20.0,268.0,209.0,8.0,7.0,7.0,15.0,22.0,49.0,0.0,0.0,20.0,0.0,0.0,29.0,448.0
37051003409,5023.0,4213.0,4196.0,4168.0,4008.0,36.0,45.0,52.0,27.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,810.0,678.0,632.0,615.0,0.0,0.0,0.0,13.0,4.0,18.0,11.0,3.0,0.0,4.0,0.0,0.0,28.0,5.0,0.0,0.0,4.0,8.0,11.0,132.0
37051003410,3616.0,2777.0,2738.0,2671.0,2572.0,0.0,38.0,42.0,19.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,839.0,600.0,465.0,393.0,0.0,25.0,33.0,11.0,3.0,106.0,51.0,0.0,18.0,15.0,8.0,14.0,29.0,0.0,0.0,0.0,0.0,5.0,24.0,239.0
37051003501,2102.0,907.0,725.0,614.0,552.0,0.0,0.0,0.0,30.0,32.0,84.0,45.0,0.0,0.0,20.0,10.0,9.0,27.0,16.0,11.0,0.0,0.0,0.0,0.0,182.0,1195.0,799.0,451.0,418.0,0.0,0.0,17.0,0.0,16.0,299.0,173.0,0.0,20.0,77.0,15.0,14.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,396.0
37051003502,944.0,394.0,334.0,320.0,281.0,0.0,0.0,16.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,60.0,550.0,346.0,211.0,124.0,16.0,9.0,53.0,9.0,0.0,104.0,44.0,36.0,0.0,9.0,0.0,15.0,31.0,18.0,0.0,0.0,0.0,0.0,13.0,204.0
37051003601,2078.0,1007.0,766.0,704.0,671.0,17.0,0.0,0.0,16.0,0.0,42.0,0.0,0.0,0.0,0.0,11.0,31.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,241.0,1071.0,626.0,549.0,421.0,0.0,58.0,24.0,19.0,27.0,60.0,51.0,0.0,0.0,0.0,9.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,445.0
37051003602,1559.0,628.0,440.0,390.0,382.0,0.0,8.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,188.0,931.0,585.0,440.0,375.0,23.0,42.0,0.0,0.0,0.0,123.0,66.0,42.0,0.0,0.0,0.0,15.0,22.0,13.0,0.0,0.0,0.0,9.0,0.0,346.0
37051003700,4543.0,2107.0,1660.0,1342.0,1278.0,0.0,23.0,0.0,15.0,26.0,204.0,144.0,0.0,0.0,13.0,14.0,33.0,114.0,96.0,0.0,0.0,0.0,0.0,18.0,447.0,2436.0,1575.0,1161.0,1014.0,16.0,55.0,15.0,27.0,34.0,344.0,163.0,15.0,2.0,14.0,25.0,125.0,70.0,21.0,0.0,0.0,11.0,0.0,38.0,861.0
37051003800,1540.0,967.0,426.0,364.0,264.0,9.0,16.0,19.0,10.0,46.0,40.0,27.0,0.0,5.0,8.0,0.0,0.0,22.0,11.0,0.0,0.0,0.0,0.0,11.0,541.0,573.0,335.0,232.0,198.0,0.0,0.0,0.0,9.0,25.0,103.0,66.0,0.0,0.0,20.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0
37051980100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37051980200,523.0,470.0,470.0,470.0,458.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37053110101,681.0,347.0,280.0,272.0,218.0,0.0,29.0,12.0,13.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,334.0,187.0,128.0,116.0,0.0,0.0,0.0,9.0,3.0,59.0,54.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0
37053110102,1043.0,497.0,446.0,405.0,368.0,0.0,9.0,15.0,7.0,6.0,41.0,8.0,0.0,4.0,11.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,546.0,446.0,322.0,317.0,0.0,5.0,0.0,0.0,0.0,95.0,61.0,0.0,12.0,18.0,0.0,4.0,29.0,0.0,0.0,0.0,6.0,13.0,10.0,100.0
37053110201,3672.0,1910.0,1646.0,1526.0,1397.0,0.0,43.0,16.0,70.0,0.0,96.0,47.0,0.0,0.0,0.0,0.0,49.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,264.0,1762.0,1234.0,972.0,920.0,0.0,37.0,15.0,0.0,0.0,228.0,121.0,18.0,21.0,10.0,38.0,20.0,34.0,20.0,0.0,0.0,0.0,14.0,0.0,528.0
37053110202,2268.0,1090.0,1005.0,931.0,832.0,7.0,37.0,35.0,0.0,20.0,74.0,51.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1178.0,989.0,716.0,688.0,0.0,13.0,0.0,0.0,15.0,251.0,93.0,0.0,87.0,19.0,30.0,22.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,189.0
37053110301,3009.0,1459.0,1208.0,1079.0,1017.0,15.0,30.0,17.0,0.0,0.0,59.0,35.0,0.0,0.0,0.0,16.0,8.0,70.0,27.0,15.0,0.0,0.0,0.0,28.0,251.0,1550.0,1045.0,678.0,644.0,27.0,7.0,0.0,0.0,0.0,292.0,158.0,0.0,14.0,25.0,23.0,72.0,75.0,33.0,0.0,8.0,0.0,4.0,30.0,505.0
37053110302,2025.0,1004.0,842.0,739.0,675.0,22.0,11.0,0.0,5.0,26.0,81.0,29.0,0.0,23.0,0.0,0.0,29.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,162.0,1021.0,739.0,510.0,420.0,43.0,25.0,0.0,22.0,0.0,143.0,90.0,0.0,33.0,20.0,0.0,0.0,86.0,51.0,0.0,0.0,0.0,0.0,35.0,282.0
37053110401,2158.0,1030.0,960.0,796.0,590.0,12.0,84.0,0.0,30.0,80.0,136.0,49.0,0.0,11.0,40.0,0.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,70.0,1128.0,877.0,577.0,516.0,16.0,19.0,0.0,0.0,26.0,275.0,57.0,0.0,57.0,32.0,30.0,99.0,25.0,0.0,0.0,0.0,0.0,5.0,20.0,251.0
37053110403,1425.0,908.0,820.0,565.0,565.0,0.0,0.0,0.0,0.0,0.0,255.0,46.0,0.0,64.0,0.0,135.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,517.0,398.0,282.0,259.0,0.0,23.0,0.0,0.0,0.0,116.0,49.0,0.0,0.0,54.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
37053110404,1224.0,604.0,534.0,485.0,447.0,0.0,0.0,10.0,28.0,0.0,47.0,32.0,0.0,6.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,70.0,620.0,493.0,345.0,319.0,18.0,0.0,0.0,8.0,0.0,148.0,40.0,24.0,47.0,11.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
37053990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37055970101,2288.0,1117.0,953.0,805.0,764.0,5.0,11.0,2.0,1.0,22.0,131.0,47.0,0.0,19.0,6.0,26.0,33.0,17.0,1.0,0.0,0.0,0.0,5.0,11.0,164.0,1171.0,763.0,454.0,342.0,0.0,10.0,6.0,27.0,69.0,268.0,131.0,0.0,24.0,12.0,30.0,71.0,41.0,17.0,0.0,0.0,1.0,1.0,22.0,408.0
37055970102,2209.0,1213.0,1093.0,950.0,822.0,0.0,66.0,30.0,6.0,26.0,143.0,0.0,11.0,0.0,55.0,56.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,996.0,874.0,641.0,508.0,18.0,18.0,49.0,26.0,22.0,223.0,103.0,21.0,23.0,4.0,41.0,31.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,122.0
37055970200,3620.0,1726.0,1548.0,1363.0,906.0,0.0,0.0,73.0,70.0,314.0,163.0,71.0,0.0,10.0,0.0,50.0,32.0,22.0,9.0,0.0,0.0,0.0,0.0,13.0,178.0,1894.0,1695.0,1294.0,1084.0,20.0,128.0,9.0,53.0,0.0,286.0,204.0,0.0,9.0,7.0,25.0,41.0,115.0,29.0,0.0,0.0,17.0,60.0,9.0,199.0
37055970301,2726.0,1290.0,1023.0,858.0,743.0,32.0,39.0,11.0,21.0,12.0,165.0,66.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,1436.0,1282.0,858.0,700.0,134.0,0.0,0.0,24.0,0.0,404.0,137.0,0.0,77.0,22.0,0.0,168.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,154.0
37055970302,2018.0,1103.0,890.0,773.0,497.0,0.0,196.0,42.0,19.0,19.0,64.0,21.0,0.0,22.0,0.0,21.0,0.0,53.0,15.0,0.0,0.0,18.0,20.0,0.0,213.0,915.0,853.0,681.0,539.0,0.0,89.0,53.0,0.0,0.0,131.0,31.0,14.0,0.0,60.0,0.0,26.0,41.0,16.0,0.0,0.0,0.0,25.0,0.0,62.0
37055970400,1574.0,740.0,648.0,587.0,469.0,17.0,26.0,42.0,0.0,33.0,61.0,38.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,834.0,785.0,572.0,518.0,0.0,31.0,12.0,0.0,11.0,203.0,115.0,0.0,16.0,19.0,39.0,14.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,49.0
37055970501,675.0,346.0,300.0,244.0,208.0,10.0,21.0,0.0,0.0,5.0,56.0,42.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,329.0,241.0,146.0,113.0,14.0,0.0,0.0,19.0,0.0,83.0,50.0,0.0,6.0,0.0,13.0,14.0,12.0,7.0,0.0,0.0,0.0,0.0,5.0,88.0
37055970502,2166.0,1060.0,906.0,710.0,546.0,0.0,25.0,109.0,16.0,14.0,184.0,102.0,1.0,0.0,0.0,40.0,41.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,154.0,1106.0,918.0,663.0,562.0,0.0,15.0,27.0,11.0,48.0,183.0,108.0,23.0,0.0,13.0,28.0,11.0,72.0,0.0,0.0,0.0,17.0,0.0,55.0,188.0
37055970601,4171.0,2129.0,1784.0,1490.0,1171.0,20.0,166.0,93.0,10.0,30.0,269.0,117.0,0.0,38.0,12.0,29.0,73.0,25.0,14.0,0.0,0.0,0.0,11.0,0.0,345.0,2042.0,1581.0,1064.0,851.0,0.0,102.0,72.0,20.0,19.0,501.0,142.0,67.0,65.0,60.0,75.0,92.0,16.0,2.0,0.0,2.0,0.0,0.0,12.0,461.0
37055970602,1173.0,577.0,554.0,496.0,472.0,0.0,9.0,10.0,5.0,0.0,58.0,54.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,596.0,539.0,411.0,338.0,12.0,18.0,0.0,26.0,17.0,110.0,45.0,0.0,32.0,0.0,9.0,24.0,18.0,10.0,0.0,4.0,0.0,0.0,4.0,57.0
37055990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37055990200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37057060101,4021.0,1843.0,1489.0,1204.0,1092.0,0.0,79.0,0.0,33.0,0.0,254.0,242.0,0.0,0.0,0.0,12.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,354.0,2178.0,1719.0,1255.0,1029.0,0.0,128.0,0.0,80.0,18.0,403.0,244.0,0.0,37.0,69.0,27.0,26.0,61.0,18.0,15.0,0.0,0.0,6.0,22.0,459.0
37057060103,1225.0,578.0,495.0,417.0,395.0,0.0,22.0,0.0,0.0,0.0,63.0,11.0,28.0,0.0,0.0,0.0,24.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,83.0,647.0,477.0,357.0,314.0,0.0,43.0,0.0,0.0,0.0,87.0,33.0,0.0,0.0,0.0,7.0,47.0,33.0,30.0,3.0,0.0,0.0,0.0,0.0,170.0
37057060104,3739.0,1772.0,1637.0,1381.0,1282.0,24.0,43.0,0.0,31.0,1.0,218.0,171.0,0.0,0.0,18.0,12.0,17.0,38.0,17.0,0.0,0.0,0.0,0.0,21.0,135.0,1967.0,1373.0,791.0,654.0,0.0,24.0,15.0,37.0,61.0,547.0,370.0,0.0,27.0,105.0,34.0,11.0,35.0,9.0,0.0,3.0,15.0,8.0,0.0,594.0
37057060201,2888.0,1653.0,1071.0,961.0,913.0,0.0,20.0,0.0,28.0,0.0,103.0,76.0,0.0,0.0,0.0,0.0,27.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,582.0,1235.0,1043.0,812.0,792.0,0.0,0.0,0.0,20.0,0.0,169.0,124.0,0.0,0.0,20.0,2.0,23.0,62.0,20.0,0.0,14.0,15.0,0.0,13.0,192.0
37057060202,1430.0,719.0,567.0,510.0,456.0,22.0,15.0,0.0,0.0,17.0,48.0,15.0,0.0,17.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,152.0,711.0,459.0,343.0,268.0,19.0,36.0,0.0,20.0,0.0,110.0,89.0,0.0,0.0,0.0,0.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,252.0
37057060203,4035.0,1955.0,1814.0,1455.0,1248.0,0.0,109.0,50.0,0.0,48.0,337.0,136.0,0.0,85.0,0.0,21.0,95.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,141.0,2080.0,1561.0,1365.0,1231.0,0.0,118.0,0.0,0.0,16.0,147.0,81.0,0.0,16.0,17.0,0.0,33.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,519.0
37057060301,2943.0,1467.0,1192.0,1026.0,972.0,11.0,8.0,0.0,0.0,35.0,166.0,31.0,0.0,35.0,12.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,1476.0,835.0,627.0,598.0,7.0,12.0,10.0,0.0,0.0,181.0,85.0,0.0,30.0,16.0,4.0,46.0,27.0,0.0,0.0,0.0,13.0,0.0,14.0,641.0
37057060302,2911.0,1320.0,1119.0,950.0,805.0,0.0,49.0,25.0,39.0,32.0,169.0,93.0,0.0,24.0,6.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,1591.0,1227.0,889.0,836.0,9.0,44.0,0.0,0.0,0.0,299.0,142.0,0.0,7.0,26.0,18.0,106.0,39.0,8.0,11.0,0.0,0.0,0.0,20.0,364.0
37057060303,2487.0,1209.0,998.0,921.0,854.0,9.0,6.0,0.0,34.0,18.0,34.0,0.0,0.0,25.0,0.0,0.0,9.0,43.0,8.0,0.0,0.0,10.0,13.0,12.0,211.0,1278.0,1009.0,770.0,737.0,16.0,10.0,0.0,0.0,7.0,204.0,123.0,0.0,20.0,9.0,24.0,28.0,35.0,0.0,0.0,0.0,6.0,20.0,9.0,269.0
37057060304,2398.0,1167.0,956.0,854.0,793.0,0.0,39.0,0.0,0.0,22.0,93.0,0.0,0.0,0.0,0.0,11.0,82.0,9.0,7.0,0.0,0.0,0.0,0.0,2.0,211.0,1231.0,885.0,606.0,544.0,4.0,52.0,0.0,6.0,0.0,223.0,159.0,5.0,0.0,12.0,39.0,8.0,56.0,25.0,0.0,0.0,6.0,0.0,25.0,346.0
37057060400,3459.0,1690.0,1399.0,1369.0,1172.0,68.0,76.0,6.0,43.0,4.0,26.0,0.0,0.0,11.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,291.0,1769.0,1259.0,1100.0,1024.0,0.0,29.0,0.0,11.0,36.0,153.0,103.0,9.0,14.0,0.0,0.0,27.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,510.0
37057060500,3150.0,1642.0,1393.0,1189.0,1069.0,26.0,50.0,20.0,0.0,24.0,155.0,87.0,0.0,32.0,14.0,0.0,22.0,49.0,0.0,0.0,0.0,7.0,0.0,42.0,249.0,1508.0,792.0,563.0,475.0,0.0,29.0,54.0,0.0,5.0,229.0,165.0,0.0,33.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0
37057060601,2873.0,1417.0,1119.0,971.0,857.0,39.0,32.0,19.0,0.0,24.0,88.0,23.0,0.0,0.0,0.0,37.0,28.0,60.0,37.0,0.0,0.0,0.0,13.0,10.0,298.0,1456.0,1093.0,655.0,557.0,0.0,12.0,35.0,32.0,19.0,312.0,224.0,0.0,0.0,37.0,6.0,45.0,126.0,6.0,0.0,91.0,10.0,10.0,9.0,363.0
37057060602,2151.0,962.0,740.0,719.0,551.0,0.0,136.0,9.0,23.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,222.0,1189.0,931.0,651.0,568.0,0.0,20.0,8.0,39.0,16.0,232.0,52.0,0.0,133.0,47.0,0.0,0.0,48.0,13.0,0.0,0.0,0.0,0.0,35.0,258.0
37057060700,4064.0,2076.0,1665.0,1409.0,1222.0,0.0,117.0,0.0,24.0,46.0,238.0,156.0,0.0,0.0,21.0,61.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,411.0,1988.0,1200.0,971.0,815.0,14.0,45.0,33.0,0.0,64.0,195.0,104.0,8.0,20.0,49.0,14.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,788.0
37057060800,2333.0,1145.0,792.0,627.0,504.0,10.0,10.0,27.0,31.0,45.0,78.0,35.0,0.0,24.0,10.0,9.0,0.0,87.0,81.0,0.0,0.0,0.0,6.0,0.0,353.0,1188.0,667.0,511.0,319.0,0.0,50.0,79.0,0.0,63.0,147.0,74.0,9.0,25.0,39.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,521.0
37057060900,2958.0,1349.0,1256.0,1098.0,940.0,9.0,95.0,29.0,24.0,1.0,85.0,62.0,0.0,13.0,0.0,10.0,0.0,73.0,0.0,0.0,31.0,0.0,0.0,42.0,93.0,1609.0,1152.0,652.0,472.0,0.0,116.0,40.0,24.0,0.0,459.0,125.0,0.0,31.0,66.0,3.0,234.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,457.0
